Partition_Key, Apparent_Temperature, Cloud_Cover, Dew_Point, Humidity, Icon, Local_Time, Ozone, Precip_Accumulation, Precip_Intensity, Precip_Probability, Precip_Type, Pressure, Summary, Temperature, UTC_Time, Visibility, Wind_Bearing, Wind_Speed
CYOW,18.49,0.26,16.48,0.89,rain,10/04/2017 21:00,291.41,0,0.1956,0.24,rain,1014.01,Drizzle,18.27,10/05/2017 1:00,16.09,211,11.6
CYOW,17.16,0.25,15.02,0.88,partly-cloudy-night,10/04/2017 22:00,301.39,0,0.0381,0.1,rain,1014.69,Partly Cloudy,17.11,10/05/2017 2:00,16.09,304,13.71
CYOW,16.07,0.1,13.76,0.86,clear-night,10/04/2017 23:00,308.1,0,0.0051,0.03,rain,1015.8,Clear,16.07,10/05/2017 3:00,16.09,271,14.9
CYOW,15.43,0.1,13.28,0.87,clear-night,10/05/2017 0:00,308.42,0,0.0051,0.03,rain,1016.51,Clear,15.43,10/05/2017 4:00,16.09,239,10.03
CYOW,14.59,0.1,12.79,0.89,clear-night,10/05/2017 1:00,305.47,0,0.0051,0.02,rain,1017.02,Clear,14.59,10/05/2017 5:00,16.09,307,8.34
CYOW,13.78,0,12.18,0.9,clear-night,10/05/2017 2:00,302.63,0,0.0051,0.02,rain,1017.72,Clear,13.78,10/05/2017 6:00,16.09,272,9.5
CYOW,13.16,0.02,11.79,0.91,clear-night,10/05/2017 3:00,302.81,0,0.0025,0.02,rain,1017.37,Clear,13.16,10/05/2017 7:00,16.09,275,8.75
CYOW,12.04,0,11.03,0.93,clear-night,10/05/2017 4:00,303.2,0,0.0025,0.02,rain,1017.6,Clear,12.04,10/05/2017 8:00,16.09,262,8.06
CYOW,11.53,0.07,10.55,0.94,clear-night,10/05/2017 5:00,303.02,0,0.0025,0.02,rain,1017.55,Clear,11.53,10/05/2017 9:00,16.09,276,7.26
CYOW,11.17,0.17,10.18,0.94,clear-night,10/05/2017 6:00,301.6,0,0.0025,0.02,rain,1017.47,Clear,11.17,10/05/2017 10:00,16.09,296,5.71
CYOW,10.56,0.13,9.73,0.95,clear-night,10/05/2017 7:00,299.46,0,0.0051,0.02,rain,1017.67,Clear,10.56,10/05/2017 11:00,16.09,235,4.1
CYOW,10.85,0.13,9.86,0.94,clear-day,10/05/2017 8:00,296.32,0,0.0051,0.02,rain,1017.96,Clear,10.85,10/05/2017 12:00,16.09,266,6.55
CYOW,12.22,0.14,10.66,0.9,clear-day,10/05/2017 9:00,296.08,0,0.0025,0.01,rain,1018.02,Clear,12.22,10/05/2017 13:00,16.09,302,4.88
CYOW,13.65,0.14,10.64,0.82,clear-day,10/05/2017 10:00,296.37,0,0.0025,0.01,rain,1017.97,Clear,13.65,10/05/2017 14:00,16.09,216,5.34
CYOW,15.19,0.21,10.75,0.75,clear-day,10/05/2017 11:00,296.75,0,0.0025,0.02,rain,1017.61,Clear,15.19,10/05/2017 15:00,16.09,252,10.19
CYOW,17.21,0.66,10.07,0.63,partly-cloudy-day,10/05/2017 12:00,297.01,0,0.0025,0.02,rain,1016.7,Mostly Cloudy,17.21,10/05/2017 16:00,16.09,250,12.26
CYOW,18.4,0.26,8.86,0.54,partly-cloudy-day,10/05/2017 13:00,297.43,0,0.0025,0.01,rain,1015.99,Partly Cloudy,18.4,10/05/2017 17:00,16.09,256,14.87
CYOW,18.82,0.75,8.67,0.52,partly-cloudy-day,10/05/2017 14:00,295.94,0,0.0025,0.01,rain,1015.24,Mostly Cloudy,18.82,10/05/2017 18:00,16.09,256,16.33
CYOW,18.66,0.75,9.01,0.53,partly-cloudy-day,10/05/2017 15:00,296.77,0,0.0025,0.01,rain,1014.82,Mostly Cloudy,18.66,10/05/2017 19:00,16.09,255,16.64
CYOW,18.54,0.75,9.46,0.55,partly-cloudy-day,10/05/2017 16:00,298.03,0,0.0025,0.01,rain,1014.62,Mostly Cloudy,18.54,10/05/2017 20:00,16.09,253,16.14
CYOW,18.21,0.75,10.31,0.6,partly-cloudy-day,10/05/2017 17:00,299.28,0,0,0,rain,1014.55,Mostly Cloudy,18.21,10/05/2017 21:00,16.09,252,13.15
CYOW,16.93,0.75,10.66,0.67,partly-cloudy-day,10/05/2017 18:00,300.3,0,0,0,rain,1014.8,Mostly Cloudy,16.93,10/05/2017 22:00,16.09,249,11.8
CYOW,15.33,0.53,10.23,0.72,partly-cloudy-night,10/05/2017 19:00,301.26,0,0.0025,0.01,rain,1014.83,Partly Cloudy,15.33,10/05/2017 23:00,16.09,251,8.48
CYOW,14.24,0.52,10.49,0.78,partly-cloudy-night,10/05/2017 20:00,302.98,0,0.0025,0.01,rain,1015.51,Partly Cloudy,14.24,10/06/2017 0:00,16.09,248,7.15
CYOW,13.44,0.52,10.42,0.82,partly-cloudy-night,10/05/2017 21:00,303.85,0,0.0025,0.02,rain,1015.79,Partly Cloudy,13.44,10/06/2017 1:00,16.09,249,6.05
CYOW,13.38,0.47,10.17,0.81,partly-cloudy-night,10/05/2017 22:00,304.41,0,0,0,rain,1015.99,Partly Cloudy,13.38,10/06/2017 2:00,16.09,263,7.31
CYOW,12.76,0.18,9.42,0.8,clear-night,10/05/2017 23:00,305.02,0,0,0,rain,1015.94,Clear,12.76,10/06/2017 3:00,16.09,254,8.21
CYOW,12.27,0.27,9.18,0.81,partly-cloudy-night,10/06/2017 0:00,305.79,0,0,0,rain,1015.9,Partly Cloudy,12.27,10/06/2017 4:00,16.09,218,5.36
CYOW,11.73,0.27,8.94,0.83,partly-cloudy-night,10/06/2017 1:00,306.7,0,0,0,rain,1016.21,Partly Cloudy,11.73,10/06/2017 5:00,16.09,297,5.28
CYOW,11.39,0.3,8.79,0.84,partly-cloudy-night,10/06/2017 2:00,305.36,0,0.0025,0.01,rain,1016.43,Partly Cloudy,11.39,10/06/2017 6:00,16.09,265,6.57
CYOW,11.08,0.71,8.72,0.85,partly-cloudy-night,10/06/2017 3:00,304.39,0,0,0,rain,1015.63,Mostly Cloudy,11.08,10/06/2017 7:00,16.09,303,3.96
CYOW,11.18,0.91,8.9,0.86,partly-cloudy-night,10/06/2017 4:00,303.1,0,0.0025,0.02,rain,1016.26,Mostly Cloudy,11.18,10/06/2017 8:00,16.09,211,3.28
CYOW,11.32,0.94,9.19,0.87,cloudy,10/06/2017 5:00,301.86,0,0,0,rain,1016.59,Overcast,11.32,10/06/2017 9:00,16.09,253,5.38
CYOW,11.2,0.95,9.23,0.88,cloudy,10/06/2017 6:00,300.92,0,0.0025,0.02,rain,1016.75,Overcast,11.2,10/06/2017 10:00,16.09,257,6.02
CYOW,10.92,0.75,9.07,0.88,partly-cloudy-night,10/06/2017 7:00,300.1,0,0.0051,0.02,rain,1017.32,Mostly Cloudy,10.92,10/06/2017 11:00,16.09,262,4.99
CYOW,11.39,0.75,9.63,0.89,partly-cloudy-day,10/06/2017 8:00,298.59,0,0.0102,0.03,rain,1017.52,Mostly Cloudy,11.39,10/06/2017 12:00,16.09,255,5.92
CYOW,12.24,0.53,10.24,0.88,partly-cloudy-day,10/06/2017 9:00,297.52,0,0.0076,0.02,rain,1018.13,Partly Cloudy,12.24,10/06/2017 13:00,16.09,247,7.11
CYOW,13.74,0.48,10.66,0.82,partly-cloudy-day,10/06/2017 10:00,296.55,0,0.0025,0.02,rain,1018.23,Partly Cloudy,13.74,10/06/2017 14:00,16.09,261,7.63
CYOW,15.28,0.21,10.25,0.72,clear-day,10/06/2017 11:00,295.61,0,0.0025,0.02,rain,1018.13,Clear,15.28,10/06/2017 15:00,16.09,257,8.43
CYOW,16.45,0.26,9.36,0.63,partly-cloudy-day,10/06/2017 12:00,294.9,0,0.0025,0.02,rain,1017.92,Partly Cloudy,16.45,10/06/2017 16:00,16.09,260,9.3
CYOW,17.64,0.47,9.04,0.57,partly-cloudy-day,10/06/2017 13:00,294.21,0,0.0051,0.01,rain,1017.62,Partly Cloudy,17.64,10/06/2017 17:00,16.09,256,11.06
CYOW,18.33,0.47,8.69,0.53,partly-cloudy-day,10/06/2017 14:00,292.22,0,0.0076,0.02,rain,1017.15,Partly Cloudy,18.33,10/06/2017 18:00,16.09,257,10.03
CYOW,18.89,0.46,8.82,0.52,partly-cloudy-day,10/06/2017 15:00,291.22,0,0.0025,0.01,rain,1016.71,Partly Cloudy,18.89,10/06/2017 19:00,16.09,256,11.15
CYOW,19.06,0.23,8.99,0.52,clear-day,10/06/2017 16:00,290.09,0,0.0025,0.01,rain,1016.15,Clear,19.06,10/06/2017 20:00,16.09,243,9.04
CYOW,18.71,0.25,9.22,0.54,partly-cloudy-day,10/06/2017 17:00,288.55,0,0.0025,0.01,rain,1015.98,Partly Cloudy,18.71,10/06/2017 21:00,16.09,239,8.98
CYOW,17.49,0.25,9.94,0.61,partly-cloudy-day,10/06/2017 18:00,286.42,0,0,0,rain,1016.08,Partly Cloudy,17.49,10/06/2017 22:00,16.09,227,8
CYOW,15.64,0.19,10.45,0.71,clear-night,10/06/2017 19:00,283.97,0,0.0025,0.01,rain,1016.53,Clear,15.64,10/06/2017 23:00,16.09,213,7.19
CYOW,13.23,0.13,10.64,0.84,clear-night,10/06/2017 20:00,289.29,0,0.0025,0.02,rain,1016.61,Clear,13.23,10/07/2017 0:00,16.09,203,6.41
CYOW,13.13,0.15,10.34,0.83,clear-night,10/06/2017 21:00,286.88,0,0.0025,0.02,rain,1017.12,Clear,13.13,10/07/2017 1:00,16.09,196,5.76
CYOW,11.46,0.13,10.15,0.92,clear-night,10/06/2017 22:00,284.38,0,0.0025,0.02,rain,1017.5,Clear,11.46,10/07/2017 2:00,16.09,194,6.05
CYOW,11.11,0.1,10.23,0.94,clear-night,10/06/2017 23:00,282.42,0,0.0025,0.02,rain,1017.55,Clear,11.11,10/07/2017 3:00,16.09,182,4.54
CYOW,11.18,0.11,9.82,0.91,clear-night,10/07/2017 0:00,281.28,0,0.0025,0.02,rain,1017.46,Clear,11.18,10/07/2017 4:00,16.09,169,3.17
CYOW,10.86,0.12,9.66,0.92,clear-night,10/07/2017 1:00,280.65,0,0.0051,0.02,rain,1017.19,Clear,10.86,10/07/2017 5:00,16.09,154,1.69
CYOW,10.52,0.63,9.42,0.93,partly-cloudy-night,10/07/2017 2:00,281.95,0,0.0051,0.02,rain,1017.48,Mostly Cloudy,10.52,10/07/2017 6:00,5.68,128,1.34
CYOW,9.84,0.69,8.83,0.93,partly-cloudy-night,10/07/2017 3:00,281.48,0,0.0051,0.02,rain,1016.58,Mostly Cloudy,9.84,10/07/2017 7:00,3.44,103,1.72
CYOW,10.01,0.74,9.35,0.96,partly-cloudy-night,10/07/2017 4:00,281.43,0,0.0102,0.03,rain,1016.5,Mostly Cloudy,10.01,10/07/2017 8:00,5.07,82,2.82
CYOW,10.29,0.77,9.51,0.95,partly-cloudy-night,10/07/2017 5:00,281.18,0,0.0102,0.03,rain,1016.48,Mostly Cloudy,10.29,10/07/2017 9:00,6.34,87,4.38
CYOW,10.76,0.78,10.27,0.97,partly-cloudy-night,10/07/2017 6:00,280.58,0,0.0203,0.05,rain,1016.26,Mostly Cloudy,10.76,10/07/2017 10:00,7,83,5.75
CYOW,11.24,0.89,10.72,0.97,fog,10/07/2017 7:00,279.74,0,0.061,0.12,rain,1015.91,Foggy,11.24,10/07/2017 11:00,3.07,83,7.27
CYOW,11.79,1,11.31,0.97,fog,10/07/2017 8:00,277.61,0,0.1143,0.18,rain,1015.71,Foggy,11.79,10/07/2017 12:00,2.48,85,7.79
CYOW,12.31,0.89,11.79,0.97,rain,10/07/2017 9:00,274.74,0,0.2184,0.3,rain,1015.29,Drizzle,12.31,10/07/2017 13:00,6.29,95,8.74
CYOW,12.83,0.76,12.17,0.96,rain,10/07/2017 10:00,271.26,0,0.6045,0.43,rain,1015,Light Rain,12.83,10/07/2017 14:00,9.35,107,8.71
CYOW,13.33,0.86,12.77,0.96,rain,10/07/2017 11:00,268.68,0,0.6274,0.44,rain,1014.45,Light Rain,13.33,10/07/2017 15:00,3.78,137,9.72
CYOW,14.23,0.86,13.64,0.96,rain,10/07/2017 12:00,267.78,0,0.4369,0.39,rain,1013.77,Light Rain,14.23,10/07/2017 16:00,4.73,157,9.78
CYOW,15.63,0.89,14.98,0.97,rain,10/07/2017 13:00,267.62,0,0.2184,0.27,rain,1013.07,Drizzle,15.49,10/07/2017 17:00,9.35,180,9.54
CYOW,18.7,0.89,17.4,0.94,partly-cloudy-day,10/07/2017 14:00,264.77,0,0.0635,0.11,rain,1011.76,Mostly Cloudy,18.35,10/07/2017 18:00,12.83,191,11.72
CYOW,20.32,0.54,17.89,0.88,partly-cloudy-day,10/07/2017 15:00,263.81,0,0.0406,0.07,rain,1010.23,Partly Cloudy,19.98,10/07/2017 19:00,16.09,187,12.01
CYOW,19.86,0.27,17.66,0.89,partly-cloudy-day,10/07/2017 16:00,262.87,0,0.0178,0.03,rain,1009.62,Partly Cloudy,19.53,10/07/2017 20:00,16.09,182,12.1
CYOW,20.11,0.59,17.81,0.89,partly-cloudy-day,10/07/2017 17:00,262.14,0,0.0102,0.02,rain,1009,Partly Cloudy,19.76,10/07/2017 21:00,16.09,176,12.21
CYOW,19.96,0.86,17.69,0.89,partly-cloudy-day,10/07/2017 18:00,261.89,0,0.0051,0.02,rain,1008.85,Mostly Cloudy,19.63,10/07/2017 22:00,16.09,175,11.15
CYOW,19.26,0.75,17.33,0.9,partly-cloudy-night,10/07/2017 19:00,261.98,0,0.0025,0.01,rain,1008.57,Mostly Cloudy,18.95,10/07/2017 23:00,16.09,171,9.56
CYOW,18.98,0.27,17.16,0.91,partly-cloudy-night,10/07/2017 20:00,262.99,0,0.0025,0.01,rain,1008.2,Partly Cloudy,18.68,10/08/2017 0:00,16.09,174,8.87
CYOW,18.76,0.2,16.98,0.91,clear-night,10/07/2017 21:00,263.6,0,0.0025,0.02,rain,1007.81,Clear,18.48,10/08/2017 1:00,16.09,176,8.84
CYOW,18.32,0.19,16.75,0.92,clear-night,10/07/2017 22:00,264.59,0,0.0025,0.01,rain,1007.58,Clear,18.06,10/08/2017 2:00,16.09,185,9.38
CYOW,18.04,0.68,16.19,0.9,partly-cloudy-night,10/07/2017 23:00,265.72,0,0.0025,0.02,rain,1007.13,Mostly Cloudy,17.85,10/08/2017 3:00,16.09,188,10.07
CYOW,17.81,0.29,15.72,0.88,partly-cloudy-night,10/08/2017 0:00,267.16,0,0.0025,0.02,rain,1006.53,Partly Cloudy,17.67,10/08/2017 4:00,16.09,188,10.62
CYOW,17.77,0.31,15.39,0.86,partly-cloudy-night,10/08/2017 1:00,268.86,0,0.0025,0.02,rain,1005.78,Partly Cloudy,17.68,10/08/2017 5:00,16.09,188,12.09
CYOW,18.25,0.34,15.57,0.85,partly-cloudy-night,10/08/2017 2:00,267.38,0,0.0025,0.02,rain,1004.93,Partly Cloudy,18.17,10/08/2017 6:00,16.09,187,11.89
CYOW,19.36,0.75,15.98,0.81,partly-cloudy-night,10/08/2017 3:00,266.18,0,0.0229,0.05,rain,1003.87,Mostly Cloudy,19.26,10/08/2017 7:00,16.09,185,13.15
CYOW,19.67,0.38,16.26,0.81,partly-cloudy-night,10/08/2017 4:00,264.34,0,0.1092,0.17,rain,1002.63,Partly Cloudy,19.53,10/08/2017 8:00,16.09,179,15.11
CYOW,19.67,0.36,16.49,0.83,rain,10/08/2017 5:00,265.07,0,0.3886,0.35,rain,1001.69,Light Rain,19.5,10/08/2017 9:00,16.09,178,13.86
CYOW,18.82,0.37,17.02,0.91,rain,10/08/2017 6:00,271.48,0,0.6604,0.46,rain,1000.91,Light Rain,18.53,10/08/2017 10:00,16.09,181,15.4
CYOW,19.95,0.75,18.54,0.94,rain,10/08/2017 7:00,280.32,0,1.4808,0.53,rain,999.66,Rain,19.48,10/08/2017 11:00,9.4,193,17.83
CYOW,20.77,0.86,18.94,0.92,rain,10/08/2017 8:00,284.81,0,1.8161,0.76,rain,1000.39,Rain,20.28,10/08/2017 12:00,16.09,211,20.81
CYOW,20.21,0.75,17.56,0.86,rain,10/08/2017 9:00,283.44,0,0.3988,0.51,rain,1001.94,Light Rain,19.91,10/08/2017 13:00,16.09,228,20.07
CYOW,20.42,0.47,16.53,0.79,rain,10/08/2017 10:00,278.95,0,0.254,0.53,rain,1003.42,Light Rain,20.28,10/08/2017 14:00,16.09,239,20.76
CYOW,20.67,0.98,15.76,0.74,cloudy,10/08/2017 11:00,275.29,0,0.0279,0.15,rain,1004.95,Overcast,20.63,10/08/2017 15:00,16.09,248,20.95
CYOW,20.87,0.98,15.36,0.71,cloudy,10/08/2017 12:00,274.15,0,0.0127,0.07,rain,1006.3,Overcast,20.87,10/08/2017 16:00,16.09,253,19.52
CYOW,22.03,0.74,15.41,0.66,partly-cloudy-day,10/08/2017 13:00,273.86,0,0.0102,0.03,rain,1007.14,Mostly Cloudy,22.03,10/08/2017 17:00,16.09,250,18.48
CYOW,22.42,0.74,15.56,0.65,partly-cloudy-day,10/08/2017 14:00,273.28,0,0.0076,0.01,rain,1007.71,Mostly Cloudy,22.42,10/08/2017 18:00,16.09,251,18.11
CYOW,22.68,0.73,15.68,0.65,partly-cloudy-day,10/08/2017 15:00,271.81,0,0.0025,0.01,rain,1008.2,Mostly Cloudy,22.67,10/08/2017 19:00,16.09,250,16.33
CYOW,21.87,0.73,15.62,0.68,partly-cloudy-day,10/08/2017 16:00,270.73,0,0.0025,0.01,rain,1008.71,Mostly Cloudy,21.86,10/08/2017 20:00,16.09,245,13.5
CYOW,21.78,0.73,15.66,0.68,partly-cloudy-day,10/08/2017 17:00,269.56,0,0,0,rain,1009.35,Mostly Cloudy,21.77,10/08/2017 21:00,16.09,245,10.3
CYOW,21.15,0.46,15.77,0.72,partly-cloudy-day,10/08/2017 18:00,268.13,0,0,0,rain,1010.5,Partly Cloudy,21.12,10/08/2017 22:00,16.09,234,9.72
CYOW,19.08,0.18,15.43,0.8,clear-night,10/08/2017 19:00,266.75,0,0,0,rain,1010.77,Clear,19.04,10/08/2017 23:00,16.09,220,7.95
CYOW,17.88,0.19,15.12,0.84,clear-night,10/08/2017 20:00,263.84,0,0,0,rain,1011.7,Clear,17.84,10/09/2017 0:00,16.09,213,7.44
CYOW,17.02,0.25,14.88,0.87,partly-cloudy-night,10/08/2017 21:00,263.19,0,0.0025,0.01,rain,1012.2,Partly Cloudy,16.98,10/09/2017 1:00,16.09,206,6.87
CYOW,16.46,0.41,14.56,0.89,partly-cloudy-night,10/08/2017 22:00,262.72,0,0.0025,0.01,rain,1012.59,Partly Cloudy,16.44,10/09/2017 2:00,16.09,210,6.37
CYOW,15.89,0.77,14.25,0.9,partly-cloudy-night,10/08/2017 23:00,262.34,0,0.0025,0.01,rain,1012.84,Mostly Cloudy,15.89,10/09/2017 3:00,16.09,213,5.66
CYOW,15.21,0.98,13.95,0.92,cloudy,10/09/2017 0:00,261.8,0,0,0,rain,1013.06,Overcast,15.21,10/09/2017 4:00,16.09,200,4.6
CYOW,14.89,0.98,13.96,0.94,cloudy,10/09/2017 1:00,261.31,0,0.0025,0.01,rain,1013.24,Overcast,14.89,10/09/2017 5:00,16.09,197,4.73
CYOW,14.37,0.79,13.39,0.94,partly-cloudy-night,10/09/2017 2:00,258.4,0,0.0025,0.01,rain,1013.27,Mostly Cloudy,14.37,10/09/2017 6:00,16.09,187,3.09
CYOW,14.14,0.79,13.14,0.94,partly-cloudy-night,10/09/2017 3:00,257.37,0,0,0,rain,1012.97,Mostly Cloudy,14.14,10/09/2017 7:00,16.09,164,3.49
CYOW,13.73,1,12.97,0.95,cloudy,10/09/2017 4:00,256.35,0,0.0025,0.02,rain,1012.97,Overcast,13.73,10/09/2017 8:00,16.09,162,2.83
CYOW,13.49,1,12.76,0.95,cloudy,10/09/2017 5:00,255.43,0,0.0025,0.03,rain,1013.01,Overcast,13.49,10/09/2017 9:00,16.09,145,3.22
CYOW,13.43,0.4,12.85,0.96,partly-cloudy-night,10/09/2017 6:00,254.89,0,0,0,rain,1012.87,Partly Cloudy,13.43,10/09/2017 10:00,16.09,121,3.72
CYOW,13.74,0.68,13.07,0.96,partly-cloudy-night,10/09/2017 7:00,254.34,0,0,0,rain,1012.73,Mostly Cloudy,13.74,10/09/2017 11:00,9.56,100,5.23
CYOW,13.9,1,13.38,0.97,fog,10/09/2017 8:00,254.87,0,0.0051,0.11,rain,1012.73,Foggy,13.9,10/09/2017 12:00,1.64,86,5.01
CYOW,14.32,0.89,13.87,0.97,rain,10/09/2017 9:00,253.98,0,0.1854,0.42,rain,1012.86,Drizzle,14.29,10/09/2017 13:00,5.1,88,6.58
CYOW,14.83,0.89,14.17,0.96,rain,10/09/2017 10:00,253.21,0,0.8103,0.54,rain,1011.94,Light Rain,14.78,10/09/2017 14:00,7.07,85,7.35
CYOW,15.26,0.76,14.66,0.97,rain,10/09/2017 11:00,253.08,0,2.0803,0.58,rain,1011.97,Rain,15.16,10/09/2017 15:00,7.84,78,6.9
CYOW,15.54,0.76,14.71,0.95,rain,10/09/2017 12:00,254.19,0,2.507,0.6,rain,1011.32,Rain,15.45,10/09/2017 16:00,7.81,75,8.72
CYOW,15.71,0.86,14.93,0.96,rain,10/09/2017 13:00,256.03,0,2.2352,0.6,rain,1009.33,Rain,15.59,10/09/2017 17:00,8.26,66,10.81
CYOW,16.01,1,15.26,0.96,rain,10/09/2017 14:00,258.12,0,2.0472,0.61,rain,1008.96,Rain,15.86,10/09/2017 18:00,16.09,55,10.93
CYOW,16.69,0.75,15.64,0.95,rain,10/09/2017 15:00,260.2,0,1.0058,0.52,rain,1009.24,Light Rain,16.51,10/09/2017 19:00,16.09,42,8
CYOW,16.84,0.48,15.66,0.94,rain,10/09/2017 16:00,262.27,0,0.3632,0.39,rain,1009.44,Light Rain,16.67,10/09/2017 20:00,16.09,36,7.6
CYOW,17.11,0.41,15.82,0.93,partly-cloudy-day,10/09/2017 17:00,263.6,0,0.1118,0.23,rain,1009.55,Partly Cloudy,16.92,10/09/2017 21:00,16.09,27,8.19
CYOW,17.22,0.19,15.78,0.92,clear-day,10/09/2017 18:00,263.24,0,0.0635,0.14,rain,1010.34,Clear,17.04,10/09/2017 22:00,16.09,358,6.34
CYOW,16.98,0.48,15.87,0.94,partly-cloudy-night,10/09/2017 19:00,262.12,0,0.0559,0.1,rain,1010.95,Partly Cloudy,16.78,10/09/2017 23:00,16.09,330,5.17
CYOW,16.08,0.26,15.11,0.95,partly-cloudy-night,10/09/2017 20:00,261.36,0,0.0406,0.06,rain,1011.77,Partly Cloudy,15.96,10/10/2017 0:00,16.09,312,4.3
CYOW,14.93,0.14,14.26,0.96,clear-night,10/09/2017 21:00,261.5,0,0.0229,0.04,rain,1012.69,Clear,14.88,10/10/2017 1:00,16.09,318,4.01
CYOW,14.64,0.13,14.08,0.97,clear-night,10/09/2017 22:00,261.84,0,0.0051,0.01,rain,1013.14,Clear,14.6,10/10/2017 2:00,16.09,257,4.31
CYOW,14.39,0.11,13.76,0.96,clear-night,10/09/2017 23:00,262.17,0,0,0,rain,1013.68,Clear,14.39,10/10/2017 3:00,16.09,295,4.75
CYOW,13.58,0.15,13.06,0.97,clear-night,10/10/2017 0:00,262.47,0,0.0051,0.01,rain,1014.03,Clear,13.58,10/10/2017 4:00,16.09,318,3.93
CYOW,12.87,0.06,12.33,0.97,clear-night,10/10/2017 1:00,262.78,0,0.0076,0.01,rain,1014.56,Clear,12.87,10/10/2017 5:00,5.23,224,4.54
CYOW,12.27,0.07,11.8,0.97,clear-night,10/10/2017 2:00,262.16,0,0.0102,0.01,rain,1014.84,Clear,12.27,10/10/2017 6:00,5.87,236,4.41
CYOW,11.97,0.06,11.28,0.96,clear-night,10/10/2017 3:00,261.65,0,0.0076,0.01,rain,1015.07,Clear,11.97,10/10/2017 7:00,6.18,229,4.43
CYOW,11.59,0.06,11.15,0.97,clear-night,10/10/2017 4:00,261.05,0,0.0102,0.02,rain,1015.14,Clear,11.59,10/10/2017 8:00,5.54,266,4.1
CYOW,11.71,0.66,11.12,0.96,partly-cloudy-night,10/10/2017 5:00,260.72,0,0.0051,0.01,rain,1015.36,Mostly Cloudy,11.71,10/10/2017 9:00,5.04,259,4.94
CYOW,11.58,0.86,11.21,0.98,partly-cloudy-night,10/10/2017 6:00,261.13,0,0.0051,0.01,rain,1015.81,Mostly Cloudy,11.58,10/10/2017 10:00,5.18,248,5.78
CYOW,11.41,0.98,11.02,0.97,fog,10/10/2017 7:00,261.93,0,0.0051,0.01,rain,1016.34,Foggy,11.41,10/10/2017 11:00,0.93,284,4.35
CYOW,11.69,0.98,11.29,0.97,fog,10/10/2017 8:00,263.15,0,0.0051,0.01,rain,1016.74,Foggy,11.69,10/10/2017 12:00,0.93,267,5.34
CYOW,12.6,0.87,12.16,0.97,fog,10/10/2017 9:00,264.31,0,0.0025,0.01,rain,1017.26,Foggy,12.6,10/10/2017 13:00,1.05,292,2.46
CYOW,14.21,0.6,13.6,0.96,partly-cloudy-day,10/10/2017 10:00,265.68,0,0.0051,0.01,rain,1017.38,Mostly Cloudy,14.21,10/10/2017 14:00,11.25,217,2.66
CYOW,15.97,0.47,14.67,0.92,partly-cloudy-day,10/10/2017 11:00,266.64,0,0.0076,0.01,rain,1017.49,Partly Cloudy,15.91,10/10/2017 15:00,14.55,269,6.98
CYOW,17.01,0.18,14.84,0.87,clear-day,10/10/2017 12:00,266.95,0,0.0051,0.01,rain,1018.16,Clear,16.98,10/10/2017 16:00,16.09,252,8.42
CYOW,16.62,0.51,14.22,0.86,partly-cloudy-day,10/10/2017 13:00,266.83,0,0.0025,0.01,rain,1018.21,Partly Cloudy,16.62,10/10/2017 17:00,16.09,288,9.03
CYOW,17.04,0.51,14.36,0.84,partly-cloudy-day,10/10/2017 14:00,269.41,0,0.0076,0.01,rain,1018.11,Partly Cloudy,17.04,10/10/2017 18:00,16.09,276,10.41
CYOW,18.58,0.4,14.42,0.77,partly-cloudy-day,10/10/2017 15:00,269.49,0,0.0076,0.01,rain,1017.79,Partly Cloudy,18.58,10/10/2017 19:00,16.09,286,10.38
CYOW,19.56,0.18,14.52,0.73,clear-day,10/10/2017 16:00,269.24,0,0.0076,0.01,rain,1017.86,Clear,19.56,10/10/2017 20:00,16.09,266,10.35
CYOW,19.58,0.13,13.97,0.7,clear-day,10/10/2017 17:00,269.15,0,0.0076,0.01,rain,1017.79,Clear,19.58,10/10/2017 21:00,16.09,280,10.22
CYOW,18.94,0.13,13.84,0.72,clear-day,10/10/2017 18:00,269.38,0,0.0051,0.01,rain,1018.33,Clear,18.94,10/10/2017 22:00,16.09,277,8.48
CYOW,16.93,0.12,13.38,0.8,clear-night,10/10/2017 19:00,269.68,0,0,0,rain,1018.8,Clear,16.93,10/10/2017 23:00,16.09,310,7.48
CYOW,15.77,0.23,12.73,0.82,clear-night,10/10/2017 20:00,270.2,0,0.0025,0.01,rain,1018.92,Clear,15.77,10/11/2017 0:00,16.09,306,7.52
CYOW,14.21,0.14,11.99,0.87,clear-night,10/10/2017 21:00,270.58,0,0,0,rain,1019.83,Clear,14.21,10/11/2017 1:00,16.09,306,7.08
CYOW,14.1,0.07,10.35,0.78,clear-night,10/10/2017 22:00,270.85,0,0,0,rain,1020.16,Clear,14.1,10/11/2017 2:00,16.09,335,8.61
CYOW,13.31,0.04,9.16,0.76,clear-night,10/10/2017 23:00,271.41,0,0,0,rain,1020.91,Clear,13.31,10/11/2017 3:00,16.09,347,8.74
CYOW,12.21,0.13,7.89,0.75,clear-night,10/11/2017 0:00,272.36,0,0,0,rain,1021.67,Clear,12.21,10/11/2017 4:00,16.09,344,8.8
CYOW,11.09,0.21,6.93,0.76,clear-night,10/11/2017 1:00,273.59,0,0.0025,0.01,rain,1022.38,Clear,11.09,10/11/2017 5:00,16.09,352,8.8
